X,Y,CCN,REPORT_DAT
-76.98785084,38.83590465,23179340,11/1/2023
-77.00280546,38.9025226,23183606,11/8/2023
-76.97812939,38.88867948,23174917,10/24/2023
-76.94777631,38.90050408,23176185,10/26/2023
-77.0275641,38.90858201,23178058,10/30/2023
-77.03743423,38.92595084,23424611,11/10/2023
-76.9977691,38.90564626,23424753,11/16/2023
-77.05190543,38.9242076,23179601,11/1/2023
-77.03218296,38.92416011,23181200,11/4/2023
-77.0204136,38.91113121,23182608,11/7/2023
-77.04085865,38.90520683,23176939,10/27/2023
-77.02346476,38.90088157,23182484,11/6/2023
-76.96272283,38.85131539,23182582,11/7/2023
-77.02628862,38.90369635,23183561,11/8/2023
-76.95615686,38.89546524,23186727,11/14/2023
-77.03111245,38.90913729,23424238,11/2/2023
-77.00128757,38.87489619,23424722,11/15/2023
-77.00586671,38.87376838,23187427,11/15/2023
-76.92813915,38.88082125,23178698,10/30/2023
-77.03273216,38.92952468,23184403,11/10/2023
-77.01990292,38.91187188,23182368,11/6/2023
-76.97566879,38.89612061,23174241,10/22/2023
-76.96997448,38.85582972,23181332,11/4/2023
-76.95100801,38.90170405,23178733,10/30/2023
-76.98741271,38.8920192,23424538,11/9/2023
-77.03647037,38.92981571,23187391,11/15/2023
-77.058879,38.93620283,23181881,11/5/2023
-76.994979,38.88200366,23182128,11/6/2023
-76.94394869,38.89973961,23182489,11/6/2023
-77.00501805,38.87648904,23174600,10/23/2023
-77.02649444,38.98042486,23185230,11/11/2023
-77.02599252,38.91811823,23173882,10/22/2023
-77.02687382,38.92877317,23424243,11/2/2023
-77.01367501,38.91112859,23186086,11/13/2023
-77.04256708,38.90375065,23181358,11/4/2023
-76.97216661,38.92284736,23184091,11/9/2023
-77.02972936,38.93543547,23424377,11/7/2023
-77.02753998,38.9237706,23184878,11/10/2023
-76.98222362,38.86854576,23186861,11/14/2023
-76.97899948,38.88410872,23188518,11/17/2023
-77.04946294,38.90527296,23180499,11/3/2023
-77.00295624,38.87701331,23183042,11/7/2023
-76.9686911,38.86551623,23178382,10/30/2023
-76.99669248,38.8480698,23187893,11/16/2023
-77.05276754,38.91060842,23424085,10/22/2023
-77.02872889,38.92967185,23424155,10/28/2023
-77.08801866,38.90951059,23175517,10/25/2023
-77.024749,38.93573012,23424352,11/6/2023
-76.99750186,38.95484154,23179770,11/1/2023
-77.025732,38.92538639,23180421,11/2/2023
-77.03387197,38.92541089,23179886,11/1/2023
-77.0098072,38.95167205,23180989,11/3/2023
-77.05236209,38.90331454,23178037,10/29/2023
-77.04664548,38.90623968,23174745,10/23/2023
-77.02498673,38.90087495,23179232,11/1/2023
-77.06882199,38.97127786,23180825,11/3/2023
-76.97988312,38.88665134,23188447,11/17/2023
-77.03492837,38.95728948,23185768,11/12/2023
-76.95282138,38.90666939,23186119,11/13/2023
-77.02776175,38.96437072,23186656,11/14/2023
-77.02141947,38.97060756,23187257,11/15/2023
-77.04085865,38.90520683,23187458,11/15/2023
-77.08102511,38.95156862,23184204,11/9/2023
-76.98149834,38.88410874,23176138,10/26/2023
-77.07098484,38.94969097,23424265,11/2/2023
-77.02861103,38.93974955,23184261,11/9/2023
-77.05808284,38.93483207,23185330,11/11/2023
-76.99785674,38.87753353,23185078,11/11/2023
-77.01311321,38.90076716,23178704,10/30/2023
-77.09578393,38.9451341,23174445,10/23/2023
-77.03985046,38.9170118,23179113,10/31/2023
-76.97424999,38.87302331,23424441,11/8/2023
-77.00280438,38.90133197,23424595,11/10/2023
-76.98264047,38.87916119,23180735,11/3/2023
-77.02390985,38.93763474,23184216,11/9/2023
-77.04360926,38.90993522,23424177,10/29/2023
-77.03500556,38.95188098,23188001,11/16/2023
-77.02497746,38.89613926,23183225,11/7/2023
-77.03743423,38.92595084,23184043,11/9/2023
-77.03644622,38.9394292,23186257,11/13/2023
-77.02090793,38.90181965,23187504,11/15/2023
-76.95282138,38.90666939,23184522,11/10/2023
-76.99410558,38.91012491,23181693,11/5/2023
-77.06282459,38.90560912,23183821,11/8/2023
-77.00130926,38.90133308,23183860,11/9/2023
-76.94696715,38.89335727,23185278,11/11/2023
-77.02294586,38.91483786,23185212,11/11/2023
-76.9486391,38.90176555,23185664,11/12/2023
-77.02960343,38.90965737,23176704,10/27/2023
-76.96244504,38.85430545,23185328,11/11/2023
-77.02703954,38.9162939,23186120,11/13/2023
-77.00130926,38.90133308,23181380,11/4/2023
-77.04343368,38.91299389,23178095,10/29/2023
-77.03325664,38.90965936,23183387,11/8/2023
-76.97266548,38.86982995,23184652,11/10/2023
-76.98354747,38.90968879,23185641,11/12/2023
-77.02091364,38.89613852,23186123,11/13/2023
-77.03195322,38.91665119,23173888,10/23/2023
-77.06279614,38.90458633,23174047,10/22/2023
-77.01367634,38.90964852,23174932,10/24/2023
-77.03272893,38.94134438,23176011,10/26/2023
-77.06119569,38.94018853,23176871,10/27/2023
-76.99616961,38.90021265,23176910,10/27/2023
-77.04420743,38.94379545,23176916,10/27/2023
-76.98365195,38.89751699,23177171,10/28/2023
-77.0249879,38.90685361,23177427,10/28/2023
-76.99809698,38.92733861,23177952,10/29/2023
-76.98155566,38.84654551,23178228,10/30/2023
-76.97621825,38.90307612,23178565,10/30/2023
-77.06698895,38.96261128,23178567,10/30/2023
-77.02214456,38.87721259,23178950,10/31/2023
-76.9869109,38.88284681,23179010,10/31/2023
-77.02128706,38.92369012,23179026,10/31/2023
-77.0034228,38.96444702,23424302,11/4/2023
-77.0266021,38.95625977,23424335,11/6/2023
-77.03139393,38.90661263,23424433,11/8/2023
-77.06119569,38.94018853,23424765,11/16/2023
-77.01709922,38.96993067,23424907,11/19/2023
-77.00588246,38.87885221,23186549,11/14/2023
-76.9706425,38.86528504,23186612,11/14/2023
-76.97678166,38.87045869,23186777,11/14/2023
-77.04254499,38.9148429,23186933,11/14/2023
-77.09683709,38.93458145,23188069,11/17/2023
-77.03079341,38.89735418,23188145,11/17/2023
-77.00462023,38.83206192,23188295,11/17/2023
-76.94488249,38.90563046,23188842,11/18/2023
-77.05190543,38.9242076,23189027,11/18/2023
-76.99375788,38.9215925,23189266,11/19/2023
-76.96393267,38.87075099,23189565,11/19/2023
-77.06657131,38.9616743,23190058,11/20/2023
-77.03328634,38.91919369,23174502,10/23/2023
-76.98944736,38.92766794,23174567,10/23/2023
-76.98514337,38.88776473,23174853,10/24/2023
-77.01060512,38.91557399,23175080,10/24/2023
-77.00608118,38.96853396,23176301,10/26/2023
-77.00026453,38.9564863,23176734,10/27/2023
-77.01391472,38.93123452,23176842,10/27/2023
-77.02660235,38.94613321,23177045,10/27/2023
-77.00588929,38.90724332,23189050,11/18/2023
-77.02837726,38.92475988,23189468,11/19/2023
-76.9177856,38.89190014,23189954,11/20/2023
-76.99111984,38.93402912,23190127,11/20/2023
-77.00990263,38.87296581,23177793,10/29/2023
-77.02458571,38.93815618,23178015,10/29/2023
-77.02971038,38.92310373,23178122,10/29/2023
-76.98007376,38.91719616,23178461,10/30/2023
-77.0275628,38.92074074,23178212,10/30/2023
-76.98887355,38.91178269,23178270,10/30/2023
-76.95448172,38.88548335,23178385,10/30/2023
-76.98816017,38.86641744,23178450,10/30/2023
-76.98364829,38.89891184,23178560,10/30/2023
-77.03078986,38.91261658,23179186,10/31/2023
-77.02534445,38.9222995,23180323,11/2/2023
-76.9869109,38.88284681,23180801,11/3/2023
-77.08376739,38.96004671,23180856,11/3/2023
-76.95221982,38.86367928,23180920,11/3/2023
-76.95494697,38.88879267,23181316,11/4/2023
-76.93438889,38.87866219,23181745,11/5/2023
-77.02192044,38.91483787,23181888,11/5/2023
-77.00276747,38.88211137,23182148,11/6/2023
-76.92170782,38.88478838,23182365,11/6/2023
-77.04087789,38.92387768,23182443,11/6/2023
-77.0862118,38.94591852,23184229,11/9/2023
-77.02395759,38.91699794,23184912,11/10/2023
-77.03516715,38.98993318,23186053,11/13/2023
-77.01803146,38.97298361,23186307,11/13/2023
-77.04166807,38.91224558,23179007,10/31/2023
-76.96009911,38.92915825,23179572,11/1/2023
-77.01617584,38.9013325,23180498,11/2/2023
-77.00058116,38.890945,23180727,11/3/2023
-76.97765987,38.87324493,23180751,11/3/2023
-76.96997448,38.85582972,23181354,11/4/2023
-77.02885199,38.91409804,23181377,11/4/2023
-76.9799399,38.90155459,23181420,11/4/2023
-77.02599335,38.91756161,23181784,11/5/2023
-77.0055273,38.8792909,23182373,11/6/2023
-77.02313198,38.87897894,23182719,11/7/2023
-76.97008544,38.86184359,23183060,11/7/2023
-76.97892157,38.84389198,23183386,11/8/2023
-77.00826341,38.87929416,23183491,11/8/2023
-76.94446489,38.86959956,23184026,11/9/2023
-77.00053907,38.87434209,23184194,11/9/2023
-77.01432715,38.97484567,23184307,11/9/2023
-76.99219107,38.84469438,23184602,11/10/2023
-76.98155566,38.84654551,23184860,11/10/2023
-77.02554831,38.87973748,23185332,11/13/2023
-77.00350971,38.91593214,23185703,11/12/2023
-77.02502064,38.90324765,23186095,11/13/2023
-76.93858826,38.89113298,23188668,11/17/2023
-77.03194745,38.96425191,23185325,11/11/2023
-77.02407968,38.87835924,23185392,11/13/2023
-76.99376702,38.88531681,23185492,11/12/2023
-77.05190543,38.9242076,23185521,11/12/2023
-76.99314249,38.9222244,23185827,11/12/2023
-77.02962124,38.89783363,23186105,11/13/2023
-76.98367436,38.86885393,23186393,11/13/2023
-77.04085865,38.90520683,23186495,11/13/2023
-76.96762175,38.85445748,23186783,11/14/2023
-77.02813849,38.95969039,23186929,11/14/2023
-76.97596402,38.87011598,23187032,11/15/2023
-76.97511483,38.91729421,23187545,11/15/2023
-77.0083211,38.83147273,23187887,11/20/2023
-76.99186743,38.85934658,23187934,11/16/2023
-76.99019756,38.83291181,23188446,11/17/2023
-77.0280867,38.91756248,23188555,11/17/2023
-76.98798037,38.83730044,23189952,11/20/2023
-76.95805787,38.88979484,23190038,11/20/2023
-77.04236776,38.92163084,23190323,11/21/2023
-77.02765652,38.96555083,23170953,10/25/2023
-77.03885679,38.92073221,23171317,10/24/2023
-77.04256995,38.90566168,23173869,10/22/2023
-76.9958484,38.92447255,23173912,10/22/2023
-77.03273256,38.93667872,23174144,10/23/2023
-77.02360416,38.93162401,23174326,10/23/2023
-77.02038597,38.9140983,23174605,10/23/2023
-77.0639982,38.90515888,23174787,10/23/2023
-77.00204217,38.90313005,23424770,11/16/2023
-77.00784244,38.87648114,23424812,11/18/2023
-76.98551136,38.88205985,23424838,11/18/2023
-77.00280546,38.9025226,23424897,11/19/2023
-76.97715117,38.90372248,23424927,11/20/2023
-76.98038889,38.89962291,23175107,10/24/2023
-77.02624078,38.93974822,23175533,10/25/2023
-77.03325087,38.91335981,23176006,10/26/2023
-77.0355146,38.91700914,23176724,10/27/2023
-77.058879,38.93620283,23176753,10/27/2023
-76.98753027,38.90397448,23177141,10/28/2023
-76.96753631,38.86006285,23177439,10/28/2023
-77.03424255,38.95409202,23177956,10/29/2023
-76.95947845,38.86892644,23178179,10/30/2023
-77.06276559,38.90301484,23178483,10/30/2023
-76.98201382,38.90221551,23178676,10/30/2023
-77.04256708,38.90375065,23180457,11/2/2023
-77.06391816,38.94487643,23180753,11/3/2023
-77.02628862,38.90369635,23180994,11/3/2023
-77.01059877,38.91627231,23181041,11/3/2023
-77.01857868,38.9317859,23181121,11/5/2023
-76.92995051,38.87900484,23177278,10/28/2023
-76.98558564,38.85981804,23177487,10/28/2023
-77.05588791,38.92595572,23177534,10/28/2023
-76.99632679,38.95066401,23177728,10/29/2023
-76.99375788,38.9215925,23178369,10/30/2023
-76.96857459,38.85574368,23178775,10/31/2023
-77.06693804,38.90509616,23179172,10/31/2023
-77.0241728,38.93550504,23179282,10/31/2023
-77.03273216,38.92952468,23180865,11/3/2023
-77.00587661,38.8770132,23181385,11/4/2023
-76.93079681,38.87861435,23181612,11/5/2023
-77.00749418,38.90724602,23181946,11/5/2023
-77.03272783,38.9477372,23182374,11/6/2023
-77.01107201,38.83325606,23182611,11/6/2023
-77.02397021,38.91371909,23182860,11/7/2023
-77.03848522,38.91298832,23182982,11/7/2023
-77.01755651,38.8802927,23183137,11/8/2023
-77.01261843,38.95559848,23181180,11/4/2023
-77.05808284,38.93483207,23182121,11/5/2023
-77.02458571,38.93815618,23182226,11/6/2023
-76.9931835,38.86226053,23182509,11/6/2023
-77.03195412,38.91865635,23182558,11/6/2023
-76.95660267,38.92216438,23182573,11/6/2023
-77.02755376,38.90093076,23183766,11/8/2023
-77.00150945,38.92560145,23183832,11/9/2023
-76.93262357,38.87648869,23184213,11/9/2023
-77.032472,38.92705647,23184308,11/9/2023
-77.02756239,38.9170067,23184323,11/10/2023
-77.01062117,38.9002152,23184836,11/10/2023
-77.02384763,38.93333725,23185543,11/12/2023
-77.03273216,38.92952468,23185813,11/12/2023
-77.00629324,38.83952257,23186372,11/13/2023
-77.00394332,38.91260886,23186931,11/14/2023
-77.01432715,38.97484567,23187505,11/15/2023
-77.04418254,38.90046272,23187520,11/15/2023
-77.03181589,38.930608,23187890,11/17/2023
-76.94720847,38.90397662,23188158,11/17/2023
-77.007472,38.90790804,23188678,11/17/2023
-77.002473,38.9656988,23189032,11/18/2023
-76.96999448,38.87320939,23189119,11/18/2023
-77.05434084,38.92338683,23189499,11/19/2023
-77.00435542,38.87701219,23189610,11/19/2023
-76.9958484,38.92447255,23190051,11/20/2023
-76.94764978,38.89666367,23179615,11/1/2023
-77.07076136,38.95663595,23179871,11/1/2023
-77.0280883,38.89674517,23179910,11/1/2023
-77.04176009,38.92329624,23180581,11/3/2023
-76.93455397,38.87760992,23180938,11/3/2023
-77.06755822,38.97401908,23180953,11/3/2023
-77.02191749,38.90034939,23181110,11/4/2023
-76.92260498,38.88872248,23181326,11/4/2023
-77.03081254,38.92029393,23181387,11/4/2023
-76.98459738,38.87752391,23181500,11/4/2023
-77.03273216,38.92952468,23181507,11/4/2023
-77.02396888,38.91628799,23182057,11/5/2023
-76.94427669,38.90371674,23182410,11/6/2023
-77.00057348,38.89734256,23182855,11/7/2023
-77.01354189,38.95391401,23183952,11/9/2023
-76.93126383,38.87759209,23185093,11/11/2023
-77.00357624,38.91112285,23185754,11/12/2023
-76.99340136,38.84383613,23186207,11/13/2023
-76.99375788,38.9215925,23186225,11/13/2023
-77.02495032,38.89832037,23186354,11/13/2023
-77.06398436,38.90862575,23183637,11/8/2023
-76.92967686,38.88448983,23184205,11/9/2023
-76.96709615,38.87461823,23184235,11/9/2023
-77.058879,38.93620283,23184806,11/10/2023
-77.01062117,38.9002152,23185442,11/12/2023
-77.02294806,38.91557906,23185631,11/12/2023
-77.03500556,38.95188098,23185779,11/20/2023
-76.96923946,38.85175473,23185936,11/12/2023
-77.05756162,38.90525357,23186290,11/13/2023
-76.99314249,38.9222244,23186378,11/13/2023
-76.92502317,38.88456459,23186938,11/14/2023
-77.0223417,38.95691944,23187030,11/15/2023
-77.06398436,38.90862575,23187076,11/14/2023
-77.00523312,38.96327282,23187701,11/16/2023
-76.94089433,38.901263,23189836,11/20/2023
-77.02971375,38.92426814,23190118,11/20/2023
-77.00131185,38.88677727,23177694,10/29/2023
-77.01937665,38.92023314,23177759,10/29/2023
-77.03059329,38.98228883,23178544,10/30/2023
-76.97901025,38.87247521,23178819,10/30/2023
-77.02772825,38.97226997,23178875,10/31/2023
-76.98537727,38.83363964,23178962,10/31/2023
-77.0336228,38.94507122,23190119,11/20/2023
-76.99956255,38.90848815,23190404,11/21/2023
-77.03121913,38.93974555,23174167,10/23/2023
-77.00415151,38.92576723,23174303,10/23/2023
-77.00449548,38.9288068,23174325,10/23/2023
-77.06013376,38.9039058,23174556,10/23/2023
-76.99103957,38.93303955,23179031,10/31/2023
-76.98261077,38.90128315,23179175,10/31/2023
-76.99372545,38.9126674,23179214,11/1/2023
-76.93423357,38.9028841,23179732,11/1/2023
-77.016378,38.88129713,23179864,11/1/2023
-76.98077962,38.87011649,23180351,11/2/2023
-77.02742764,38.96809012,23180462,11/2/2023
-77.08529059,38.95991976,23180469,11/2/2023
-77.03273247,38.93372561,23181531,11/5/2023
-77.04182991,38.90686069,23182664,11/7/2023
-77.0275412,38.92243782,23183373,11/8/2023
-76.95947845,38.86892644,23183550,11/9/2023
-77.0336228,38.94507122,23183788,11/8/2023
-76.9706425,38.86528504,23184160,11/9/2023
-77.0189666,38.97361764,23185351,11/11/2023
-77.02929511,38.9497439,23185678,11/12/2023
-77.03647037,38.92981571,23185739,11/12/2023
-76.92908315,38.88719653,23185812,11/12/2023
-77.0234591,38.89981922,23186073,11/17/2023
-77.02495032,38.89832037,23186087,11/13/2023
-77.03272798,38.94328261,23186115,11/13/2023
-76.98867019,38.8520466,23186183,11/13/2023
-76.93688402,38.87225418,23186245,11/14/2023
-77.01516021,38.94539559,23186860,11/14/2023
-77.02497131,38.8973516,23187044,11/15/2023
-77.02191937,38.89671145,23187630,11/16/2023
-76.94696715,38.89335727,23187744,11/16/2023
-76.98887355,38.91178269,23187902,11/17/2023
-77.01060908,38.91038807,23187974,11/16/2023
-77.00971665,38.82439449,23188250,11/17/2023
-77.03186735,38.92033715,23188415,11/17/2023
-77.02808821,38.90911824,23188468,11/17/2023
-77.07329219,38.93475921,23188477,11/17/2023
-77.02656821,38.9832864,23189432,11/19/2023
-77.0192781,38.91573116,23190004,11/20/2023
-77.0027048,38.90809274,23176769,10/27/2023
-77.02970329,38.94899602,23176906,10/27/2023
-77.02491575,38.93761471,23177241,10/28/2023
-77.06944097,38.95718138,23424161,10/28/2023
-77.00821852,38.87555676,23424248,11/2/2023
-76.99731565,38.88427862,23424315,11/5/2023
-76.99088901,38.88604134,23424343,11/6/2023
-77.02898697,38.93157983,23424385,11/7/2023
-77.01758559,38.95161979,23424616,11/10/2023
-76.9724116,38.91912941,23424668,11/12/2023
-77.02294501,38.91614875,23424760,11/16/2023
-77.03807854,38.90671108,23424115,10/26/2023
-77.03085983,38.9224369,23424276,11/3/2023
-77.03195136,38.90452254,23424443,11/8/2023
-77.02123204,38.92831238,23424521,11/9/2023
-77.02898697,38.93157983,23424575,11/10/2023
-77.02651085,38.89735568,23424716,11/15/2023
-77.02092611,38.91189719,23424748,11/15/2023
-77.06167369,38.9296619,23174592,10/23/2023
-76.99750415,38.8332174,23174927,10/24/2023
-76.97417831,38.930593,23174987,10/24/2023
-77.01432715,38.97484567,23175046,10/24/2023
-77.06391407,38.9033986,23175199,10/24/2023
-77.00470221,38.87797516,23175561,10/25/2023
-76.99731265,38.89358829,23175572,10/25/2023
-76.99735642,38.82921043,23175687,10/25/2023
-76.92967686,38.88448983,23184901,11/10/2023
-77.02191749,38.90034939,23185041,11/11/2023
-76.93423357,38.9028841,23185275,11/11/2023
-76.98690852,38.90020649,23177986,10/29/2023
-77.0199148,38.90200251,23178273,10/30/2023
-76.99896702,38.918114,23178468,10/30/2023
-76.97464831,38.94286997,23178632,10/31/2023
-77.01216007,38.91372226,23179195,10/31/2023
-77.00105847,38.83613832,23179262,10/31/2023
-76.91566313,38.89715244,23179556,11/1/2023
-77.0327346,38.93283181,23180123,11/4/2023
-77.00203145,38.91520097,23180260,11/2/2023
-77.03260516,38.91410048,23180740,11/3/2023
-77.02896775,38.95835778,23180885,11/3/2023
-76.96763934,38.85948534,23181075,11/4/2023
-77.03279574,38.90253056,23181145,11/4/2023
-76.97264811,38.85749946,23181418,11/4/2023
-77.02885137,38.89832172,23181953,11/5/2023
-77.05808284,38.93483207,23182005,11/5/2023
-77.0556511,38.93563707,23182973,11/7/2023
-77.02635667,38.88068886,23183015,11/7/2023
-76.97511483,38.91729421,23183426,11/8/2023
-76.98691106,38.86001519,23183565,11/8/2023
-76.98027047,38.8630356,23184467,11/10/2023
-77.03079075,38.90374525,23424934,11/20/2023
-77.03325283,38.9118756,23424099,10/24/2023
-77.03181589,38.930608,23424180,10/30/2023
-77.02545699,38.91676989,23424209,11/2/2023
-77.05811834,38.90566444,23424327,11/5/2023
-77.03324729,38.91483889,23424383,11/7/2023
-77.04579411,38.89602845,23424588,11/10/2023
-77.03993029,38.92797716,23424104,10/26/2023
-77.07319059,38.92544693,23424283,11/3/2023
-77.00745722,38.87797363,23424361,11/6/2023
-77.0639982,38.90515888,23424533,11/9/2023
-77.02849283,38.92769602,23424557,11/9/2023
-77.07673516,38.95073536,23424743,11/15/2023
-76.99152117,38.92756442,23424871,11/18/2023
-77.01277525,38.87978967,23424877,11/18/2023
-77.04487785,38.91335557,23424079,10/22/2023
-77.02239504,38.92326895,23424082,10/22/2023
-76.98392992,38.91476496,23424347,11/6/2023
-77.00589258,38.88428099,23424418,11/7/2023
-77.0250321,38.91947699,23424850,11/18/2023
-77.04236279,38.9243182,23173915,10/22/2023
-76.99953458,38.82921219,23174581,10/23/2023
-77.01259004,38.82823444,23175259,10/24/2023
-77.04414897,38.90937262,23175484,10/25/2023
-76.95333744,38.92376246,23175946,10/26/2023
-76.99213716,38.95764558,23175983,10/26/2023
-77.03826771,38.93331387,23176163,10/27/2023
-77.06646662,38.94926195,23176233,10/26/2023
-77.07228663,38.9215195,23176703,10/27/2023
-77.00130737,38.88868834,23424223,11/2/2023
-77.04424259,38.92368377,23424393,11/7/2023
-77.00130693,38.90021235,23424437,11/8/2023
-77.01059877,38.91627231,23424511,11/9/2023
-76.9908853,38.90020831,23424541,11/9/2023
-77.03499325,38.90778719,23186762,11/14/2023
-77.02971276,38.93185125,23186885,11/14/2023
-76.99466706,38.93816847,23424670,11/12/2023
-77.02651085,38.89735568,23424721,11/15/2023
-77.02455032,38.9114204,23424730,11/15/2023
-76.98842657,38.85418019,23424896,11/19/2023
-76.94880173,38.89089303,23187275,11/15/2023
-77.05808284,38.93483207,23187444,11/15/2023
-76.99435783,38.9031911,23187935,11/16/2023
-77.058879,38.93620283,23189011,11/18/2023
-77.03272867,38.94453638,23189459,11/19/2023
-77.058879,38.93620283,23189533,11/19/2023
-76.98551451,38.8834787,23189890,11/20/2023
-77.00547564,38.95558795,23190101,11/20/2023
-77.06693804,38.90509616,23190327,11/21/2023
-76.95004684,38.8867874,23174069,10/22/2023
-77.00117084,38.95284335,23175402,10/25/2023
-77.03195405,38.90925039,23176048,10/26/2023
-77.05190543,38.9242076,23176265,10/26/2023
-77.06045444,38.942063,23176356,10/26/2023
-77.02289377,38.96377822,23176447,10/26/2023
-76.99199756,38.82982467,23176728,10/27/2023
-77.0020388,38.89410079,23424126,10/27/2023
-76.98410604,38.89230508,23424281,11/3/2023
-77.02962124,38.89783363,23424639,11/12/2023
-76.9931835,38.86226053,23424741,11/15/2023
-77.03645237,38.93589182,23424774,11/16/2023
-77.02115386,38.95749124,23424793,11/18/2023
-76.92532365,38.88320667,23424923,11/19/2023
-77.02534445,38.9222995,23174044,10/22/2023
-77.00666678,38.87464449,23174082,10/22/2023
-76.95864848,38.89278584,23174640,10/23/2023
-77.03848522,38.91298832,23174672,10/23/2023
-77.02808973,38.90858341,23176429,10/28/2023
-76.98968013,38.95525828,23176619,10/27/2023
-76.98727118,38.91193342,23176637,10/27/2023
-76.96659935,38.85835729,23177320,10/28/2023
-76.97128397,38.90507631,23177476,10/28/2023
-76.98927653,38.90020871,23177627,10/28/2023
-77.03081254,38.92029393,23177908,10/31/2023
-76.98362789,38.90289813,23179044,10/31/2023
-77.00586628,38.87556636,23179883,11/1/2023
-77.00749418,38.90724602,23179958,11/2/2023
-77.0284619,38.9206908,23180345,11/2/2023
-76.981293,38.93451621,23180779,11/3/2023
-77.03079341,38.89735418,23180998,11/3/2023
-77.03195781,38.91557613,23181234,11/4/2023
-76.97013973,38.93698595,23181647,11/5/2023
-77.06144381,38.90929536,23182076,11/5/2023
-76.93417029,38.8875163,23182446,11/6/2023
-77.01941794,38.89613437,23182491,11/6/2023
-77.03719829,38.91558107,23182936,11/7/2023
-77.02517336,38.93352534,23183191,11/7/2023
-76.98484097,38.85472697,23184422,11/10/2023
-77.03407965,38.93478659,23184734,11/10/2023
-76.94456424,38.890339,23184776,11/10/2023
-76.95947845,38.86892644,23184846,11/10/2023
-77.03273241,38.93735127,23184956,11/11/2023
-77.03852471,38.9013527,23185971,11/13/2023
-77.00747637,38.90565019,23186188,11/13/2023
-76.93728821,38.87330363,23186614,11/14/2023
-77.00271078,38.96539588,23186660,11/14/2023
-76.96848623,38.86042678,23187642,11/16/2023
-77.01814638,38.91261184,23187736,11/16/2023
-77.04087789,38.92387768,23187783,11/16/2023
-77.02090845,38.89415173,23188133,11/16/2023
-76.99710133,38.82779828,23188288,11/17/2023
-77.03181589,38.930608,23188978,11/18/2023
-76.96682556,38.93784994,23189553,11/19/2023
-76.98038889,38.89962291,23189624,11/19/2023
-77.05180167,38.89805616,23189978,11/20/2023
-77.07812898,38.94514642,23424344,11/6/2023
-77.01756093,38.89833513,23424581,11/10/2023
-76.97610879,38.87293424,23424762,11/16/2023
-77.03642643,38.94826799,23184193,11/9/2023
-77.00004956,38.91994883,23186226,11/13/2023
-76.9799399,38.90155459,23186634,11/14/2023
-76.9990354,38.95255914,23187034,11/14/2023
-76.98685726,38.84369118,23188617,11/18/2023
-76.9779601,38.93410557,23424208,11/2/2023
-77.00057377,38.90469284,23424524,11/9/2023
-77.08427208,38.91117846,23424709,11/14/2023
-77.03654331,38.90313985,23424739,11/15/2023
-77.04997971,38.90253375,23424289,11/4/2023
-77.03799463,38.93035158,23178011,10/29/2023
-77.03408155,38.92743337,23424826,11/18/2023
-77.06611897,38.91125941,23424844,11/18/2023
-77.03259257,38.9281796,23178667,10/30/2023
-76.99314249,38.9222244,23179071,10/31/2023
-77.018928,38.89613562,23186044,11/13/2023
-77.04168367,38.91920955,23187618,11/16/2023
-77.04274513,38.91113662,23424345,11/6/2023
-77.00053907,38.87434209,23424791,11/18/2023
-77.08112853,38.92363326,23424337,11/6/2023
-77.02090852,38.8948006,23424749,11/15/2023
-77.02651085,38.89735568,23424803,11/18/2023
-77.058879,38.93620283,23188018,11/16/2023
-77.02885478,38.91700756,23176660,10/29/2023
-77.02815534,38.96496004,23178172,10/29/2023
-76.99496559,38.92650867,23183161,11/8/2023
-77.058879,38.93620283,23182375,11/6/2023
-77.02301769,38.95304557,23183211,11/7/2023
-77.07993962,38.94836485,23183232,11/7/2023
-77.03654331,38.90313985,23186384,11/15/2023
-77.01263361,38.95659533,23184903,11/10/2023
-76.95313542,38.92459727,23185353,11/12/2023
-77.03966944,38.90315162,23185757,11/12/2023
-77.03848522,38.91298832,23176387,10/26/2023
-77.058879,38.93620283,23176844,10/27/2023
-77.07002414,38.95536965,23178241,10/30/2023
-76.99219107,38.84469438,23185722,11/12/2023
-77.02139775,38.91557828,23424318,11/5/2023
-77.02284429,38.92639952,23424691,11/14/2023
-76.98293097,38.8966746,23186040,11/12/2023
-76.9915307,38.88682138,23424635,11/12/2023
-77.06771994,38.93909385,23183525,11/8/2023
-77.02731116,38.96945967,23179625,11/1/2023
-77.05808284,38.93483207,23188804,11/18/2023
-76.93262357,38.87648869,23181189,11/4/2023
-77.00509271,38.91664545,23182306,11/6/2023
-76.98293327,38.89093925,23178232,10/30/2023
-77.02651085,38.89735568,23189094,11/18/2023
-76.95660267,38.92216438,23181372,11/4/2023
-77.03087041,38.93223489,23424357,11/6/2023
-77.04087789,38.92387768,23176366,10/26/2023
-77.0249879,38.90685361,23181371,11/4/2023
-77.00588861,38.90313163,23184854,11/10/2023
-77.0319559,38.91593647,23186915,11/15/2023
-77.0639982,38.90515888,23185064,11/11/2023
-76.98166967,38.89915802,23185638,11/12/2023
-76.93827358,38.90019299,23188606,11/18/2023
-77.0896238,38.95104842,23182984,11/7/2023
-76.9745038,38.92987646,23183895,11/9/2023
-77.04007902,38.93057384,23180859,11/3/2023
-76.95906002,38.92107833,23184548,11/10/2023
-77.03079002,38.89831915,23179183,10/31/2023
